zipcode,year,day,month,date,medianprice
90011,2016,31,3,2016-03-31,334156
90011,2016,30,4,2016-04-30,337472
90011,2016,31,5,2016-05-31,340510
90011,2016,30,6,2016-06-30,344307
90011,2016,31,7,2016-07-31,343730
90011,2016,31,8,2016-08-31,344180
90011,2016,30,9,2016-09-30,344660
90011,2016,31,10,2016-10-31,349104
90011,2016,30,11,2016-11-30,352675
90011,2016,31,12,2016-12-31,356187
90011,2017,31,1,2017-01-31,359132
90011,2017,28,2,2017-02-28,361650
90011,2017,31,3,2017-03-31,364278
90011,2017,30,4,2017-04-30,366560
90011,2017,31,5,2017-05-31,369689
90011,2017,30,6,2017-06-30,371711
90011,2017,31,7,2017-07-31,374114
90011,2017,31,8,2017-08-31,376353
90011,2017,30,9,2017-09-30,378757
90011,2017,31,10,2017-10-31,381910
90011,2017,30,11,2017-11-30,385888
90011,2017,31,12,2017-12-31,389644
90011,2018,31,1,2018-01-31,394031
90011,2018,28,2,2018-02-28,399203
90011,2018,31,3,2018-03-31,404820
90011,2018,30,4,2018-04-30,409170
90011,2018,31,5,2018-05-31,410120
90011,2018,30,6,2018-06-30,412468
90011,2018,31,7,2018-07-31,414310
90011,2018,31,8,2018-08-31,418397
90011,2018,30,9,2018-09-30,420664
90011,2018,31,10,2018-10-31,424073
90011,2018,30,11,2018-11-30,426555
90011,2018,31,12,2018-12-31,429189
90011,2019,31,1,2019-01-31,430616
90011,2019,28,2,2019-02-28,431125
90011,2019,31,3,2019-03-31,431132
90011,2019,30,4,2019-04-30,433474
90011,2019,31,5,2019-05-31,436451
90011,2019,30,6,2019-06-30,438709
90011,2019,31,7,2019-07-31,436981
90011,2019,31,8,2019-08-31,436554
90011,2019,30,9,2019-09-30,437896
90011,2019,31,10,2019-10-31,442260
90011,2019,30,11,2019-11-30,445034
90011,2019,31,12,2019-12-31,449331
90011,2020,31,1,2020-01-31,455261
90011,2020,29,2,2020-02-29,464120
90011,2020,31,3,2020-03-31,472913
90011,2020,30,4,2020-04-30,477504
90011,2020,31,5,2020-05-31,476786
90011,2020,30,6,2020-06-30,475482
90011,2020,31,7,2020-07-31,480739
90011,2020,31,8,2020-08-31,490690
90011,2020,30,9,2020-09-30,500178
90011,2020,31,10,2020-10-31,504789
90011,2020,30,11,2020-11-30,508205
90011,2020,31,12,2020-12-31,511827
90011,2021,31,1,2021-01-31,515504
90011,2021,28,2,2021-02-28,517544
90011,2021,31,3,2021-03-31,518509
90011,2021,30,4,2021-04-30,521763
90011,2021,31,5,2021-05-31,528133
90011,2021,30,6,2021-06-30,537386
90011,2021,31,7,2021-07-31,546592
90011,2021,31,8,2021-08-31,550860
90011,2021,30,9,2021-09-30,551971
90011,2021,31,10,2021-10-31,551919
90011,2021,30,11,2021-11-30,554981
90011,2021,31,12,2021-12-31,556770
90011,2022,31,1,2022-01-31,559517
90011,2022,28,2,2022-02-28,566096
90011,2022,31,3,2022-03-31,578729
90011,2022,30,4,2022-04-30,591901
90011,2022,31,5,2022-05-31,599260
90011,2022,30,6,2022-06-30,598572
90011,2022,31,7,2022-07-31,596361
90011,2022,31,8,2022-08-31,592590
90011,2022,30,9,2022-09-30,590953
91331,2000,31,1,2000-01-31,147322
91331,2000,29,2,2000-02-29,147472
91331,2000,31,3,2000-03-31,148191
91331,2000,30,4,2000-04-30,149568
91331,2000,31,5,2000-05-31,151344
91331,2000,30,6,2000-06-30,153325
91331,2000,31,7,2000-07-31,155431
91331,2000,31,8,2000-08-31,157676
91331,2000,30,9,2000-09-30,159540
91331,2000,31,10,2000-10-31,161039
91331,2000,30,11,2000-11-30,162486
91331,2000,31,12,2000-12-31,163720
91331,2001,31,1,2001-01-31,164504
91331,2001,28,2,2001-02-28,165268
91331,2001,31,3,2001-03-31,166467
91331,2001,30,4,2001-04-30,168300
91331,2001,31,5,2001-05-31,170041
91331,2001,30,6,2001-06-30,171828
91331,2001,31,7,2001-07-31,173820
91331,2001,31,8,2001-08-31,175998
91331,2001,30,9,2001-09-30,177885
91331,2001,31,10,2001-10-31,179678
91331,2001,30,11,2001-11-30,181220
91331,2001,31,12,2001-12-31,183025
91331,2002,31,1,2002-01-31,184451
91331,2002,28,2,2002-02-28,186239
91331,2002,31,3,2002-03-31,188279
91331,2002,30,4,2002-04-30,191090
91331,2002,31,5,2002-05-31,194202
91331,2002,30,6,2002-06-30,197141
91331,2002,31,7,2002-07-31,200857
91331,2002,31,8,2002-08-31,204823
91331,2002,30,9,2002-09-30,209460
91331,2002,31,10,2002-10-31,213799
91331,2002,30,11,2002-11-30,218149
91331,2002,31,12,2002-12-31,222303
91331,2003,31,1,2003-01-31,225646
91331,2003,28,2,2003-02-28,228769
91331,2003,31,3,2003-03-31,232284
91331,2003,30,4,2003-04-30,235854
91331,2003,31,5,2003-05-31,240091
91331,2003,30,6,2003-06-30,243344
91331,2003,31,7,2003-07-31,248241
91331,2003,31,8,2003-08-31,253419
91331,2003,30,9,2003-09-30,259319
91331,2003,31,10,2003-10-31,263557
91331,2003,30,11,2003-11-30,267789
91331,2003,31,12,2003-12-31,272398
91331,2004,31,1,2004-01-31,278113
91331,2004,29,2,2004-02-29,283992
91331,2004,31,3,2004-03-31,290307
91331,2004,30,4,2004-04-30,297987
91331,2004,31,5,2004-05-31,307829
91331,2004,30,6,2004-06-30,317783
91331,2004,31,7,2004-07-31,327153
91331,2004,31,8,2004-08-31,335486
91331,2004,30,9,2004-09-30,345020
91331,2004,31,10,2004-10-31,354026
91331,2004,30,11,2004-11-30,360863
91331,2004,31,12,2004-12-31,366905
91331,2005,31,1,2005-01-31,371893
91331,2005,28,2,2005-02-28,378812
91331,2005,31,3,2005-03-31,385166
91331,2005,30,4,2005-04-30,392136
91331,2005,31,5,2005-05-31,397891
91331,2005,30,6,2005-06-30,404724
91331,2005,31,7,2005-07-31,412627
91331,2005,31,8,2005-08-31,421360
91331,2005,30,9,2005-09-30,430153
91331,2005,31,10,2005-10-31,439705
91331,2005,30,11,2005-11-30,446755
91331,2005,31,12,2005-12-31,452984
91331,2006,31,1,2006-01-31,458764
91331,2006,28,2,2006-02-28,464302
91331,2006,31,3,2006-03-31,470459
91331,2006,30,4,2006-04-30,475606
91331,2006,31,5,2006-05-31,482410
91331,2006,30,6,2006-06-30,488025
91331,2006,31,7,2006-07-31,491969
91331,2006,31,8,2006-08-31,495344
91331,2006,30,9,2006-09-30,495850
91331,2006,31,10,2006-10-31,497586
91331,2006,30,11,2006-11-30,499094
91331,2006,31,12,2006-12-31,502119
91331,2007,31,1,2007-01-31,503846
91331,2007,28,2,2007-02-28,504781
91331,2007,31,3,2007-03-31,504507
91331,2007,30,4,2007-04-30,505029
91331,2007,31,5,2007-05-31,503416
91331,2007,30,6,2007-06-30,501636
91331,2007,31,7,2007-07-31,497339
91331,2007,31,8,2007-08-31,493173
91331,2007,30,9,2007-09-30,488461
91331,2007,31,10,2007-10-31,483065
91331,2007,30,11,2007-11-30,477961
91331,2007,31,12,2007-12-31,472619
91331,2008,31,1,2008-01-31,468691
91331,2008,29,2,2008-02-29,462495
91331,2008,31,3,2008-03-31,451476
91331,2008,30,4,2008-04-30,435642
91331,2008,31,5,2008-05-31,417893
91331,2008,30,6,2008-06-30,400373
91331,2008,31,7,2008-07-31,380349
91331,2008,31,8,2008-08-31,360360
91331,2008,30,9,2008-09-30,343546
91331,2008,31,10,2008-10-31,330170
91331,2008,30,11,2008-11-30,318642
91331,2008,31,12,2008-12-31,306588
91331,2009,31,1,2009-01-31,297378
91331,2009,28,2,2009-02-28,290417
91331,2009,31,3,2009-03-31,284329
91331,2009,30,4,2009-04-30,278500
91331,2009,31,5,2009-05-31,272794
91331,2009,30,6,2009-06-30,267833
91331,2009,31,7,2009-07-31,263542
91331,2009,31,8,2009-08-31,261010
91331,2009,30,9,2009-09-30,258557
91331,2009,31,10,2009-10-31,257255
91331,2009,30,11,2009-11-30,257884
91331,2009,31,12,2009-12-31,260411
91331,2010,31,1,2010-01-31,261814
91331,2010,28,2,2010-02-28,261350
91331,2010,31,3,2010-03-31,262849
91331,2010,30,4,2010-04-30,264906
91331,2010,31,5,2010-05-31,268632
91331,2010,30,6,2010-06-30,268538
91331,2010,31,7,2010-07-31,268796
91331,2010,31,8,2010-08-31,266756
91331,2010,30,9,2010-09-30,266688
91331,2010,31,10,2010-10-31,266639
91331,2010,30,11,2010-11-30,266714
91331,2010,31,12,2010-12-31,267253
91331,2011,31,1,2011-01-31,267548
91331,2011,28,2,2011-02-28,268467
91331,2011,31,3,2011-03-31,267579
91331,2011,30,4,2011-04-30,267296
91331,2011,31,5,2011-05-31,264841
91331,2011,30,6,2011-06-30,265247
91331,2011,31,7,2011-07-31,264990
91331,2011,31,8,2011-08-31,265634
91331,2011,30,9,2011-09-30,264156
91331,2011,31,10,2011-10-31,262865
91331,2011,30,11,2011-11-30,262300
91331,2011,31,12,2011-12-31,262022
91331,2012,31,1,2012-01-31,261471
91331,2012,29,2,2012-02-29,261368
91331,2012,31,3,2012-03-31,261305
91331,2012,30,4,2012-04-30,262030
91331,2012,31,5,2012-05-31,262811
91331,2012,30,6,2012-06-30,264223
91331,2012,31,7,2012-07-31,265482
91331,2012,31,8,2012-08-31,266799
91331,2012,30,9,2012-09-30,268013
91331,2012,31,10,2012-10-31,270778
91331,2012,30,11,2012-11-30,273324
91331,2012,31,12,2012-12-31,278215
91331,2013,31,1,2013-01-31,281842
91331,2013,28,2,2013-02-28,288254
91331,2013,31,3,2013-03-31,294604
91331,2013,30,4,2013-04-30,302316
91331,2013,31,5,2013-05-31,308152
91331,2013,30,6,2013-06-30,314344
91331,2013,31,7,2013-07-31,320237
91331,2013,31,8,2013-08-31,327194
91331,2013,30,9,2013-09-30,332567
91331,2013,31,10,2013-10-31,336764
91331,2013,30,11,2013-11-30,340575
91331,2013,31,12,2013-12-31,343389
91331,2014,31,1,2014-01-31,347757
91331,2014,28,2,2014-02-28,349223
91331,2014,31,3,2014-03-31,350927
91331,2014,30,4,2014-04-30,350524
91331,2014,31,5,2014-05-31,352239
91331,2014,30,6,2014-06-30,353545
91331,2014,31,7,2014-07-31,355668
91331,2014,31,8,2014-08-31,356942
91331,2014,30,9,2014-09-30,358685
91331,2014,31,10,2014-10-31,360519
91331,2014,30,11,2014-11-30,362927
91331,2014,31,12,2014-12-31,365293
91331,2015,31,1,2015-01-31,369126
91331,2015,28,2,2015-02-28,372600
91331,2015,31,3,2015-03-31,376008
91331,2015,30,4,2015-04-30,376436
91331,2015,31,5,2015-05-31,378724
91331,2015,30,6,2015-06-30,380584
91331,2015,31,7,2015-07-31,382953
91331,2015,31,8,2015-08-31,384691
91331,2015,30,9,2015-09-30,387217
91331,2015,31,10,2015-10-31,390782
91331,2015,30,11,2015-11-30,394273
91331,2015,31,12,2015-12-31,398689
91331,2016,31,1,2016-01-31,401409
91331,2016,29,2,2016-02-29,404589
91331,2016,31,3,2016-03-31,406601
91331,2016,30,4,2016-04-30,411065
91331,2016,31,5,2016-05-31,414178
91331,2016,30,6,2016-06-30,417184
91331,2016,31,7,2016-07-31,418461
91331,2016,31,8,2016-08-31,420250
91331,2016,30,9,2016-09-30,423323
91331,2016,31,10,2016-10-31,427234
91331,2016,30,11,2016-11-30,429922
91331,2016,31,12,2016-12-31,431306
91331,2017,31,1,2017-01-31,433187
91331,2017,28,2,2017-02-28,434788
91331,2017,31,3,2017-03-31,436492
91331,2017,30,4,2017-04-30,436948
91331,2017,31,5,2017-05-31,438924
91331,2017,30,6,2017-06-30,441575
91331,2017,31,7,2017-07-31,444473
91331,2017,31,8,2017-08-31,447304
91331,2017,30,9,2017-09-30,449936
91331,2017,31,10,2017-10-31,452948
91331,2017,30,11,2017-11-30,457199
91331,2017,31,12,2017-12-31,461027
91331,2018,31,1,2018-01-31,465507
91331,2018,28,2,2018-02-28,471254
91331,2018,31,3,2018-03-31,477201
91331,2018,30,4,2018-04-30,482245
91331,2018,31,5,2018-05-31,485403
91331,2018,30,6,2018-06-30,488750
91331,2018,31,7,2018-07-31,491886
91331,2018,31,8,2018-08-31,494413
91331,2018,30,9,2018-09-30,496930
91331,2018,31,10,2018-10-31,499204
91331,2018,30,11,2018-11-30,500918
91331,2018,31,12,2018-12-31,500299
91331,2019,31,1,2019-01-31,499465
91331,2019,28,2,2019-02-28,497630
91331,2019,31,3,2019-03-31,495976
91331,2019,30,4,2019-04-30,495920
91331,2019,31,5,2019-05-31,496236
91331,2019,30,6,2019-06-30,497559
91331,2019,31,7,2019-07-31,495946
91331,2019,31,8,2019-08-31,496579
91331,2019,30,9,2019-09-30,498139
91331,2019,31,10,2019-10-31,502897
91331,2019,30,11,2019-11-30,506915
91331,2019,31,12,2019-12-31,512646
91331,2020,31,1,2020-01-31,518547
91331,2020,29,2,2020-02-29,526144
91331,2020,31,3,2020-03-31,533750
91331,2020,30,4,2020-04-30,540213
91331,2020,31,5,2020-05-31,540784
91331,2020,30,6,2020-06-30,540581
91331,2020,31,7,2020-07-31,542260
91331,2020,31,8,2020-08-31,549572
91331,2020,30,9,2020-09-30,559386
91331,2020,31,10,2020-10-31,569767
91331,2020,30,11,2020-11-30,576487
91331,2020,31,12,2020-12-31,580352
91331,2021,31,1,2021-01-31,582682
91331,2021,28,2,2021-02-28,590065
91331,2021,31,3,2021-03-31,597302
91331,2021,30,4,2021-04-30,609265
91331,2021,31,5,2021-05-31,624281
91331,2021,30,6,2021-06-30,642279
91331,2021,31,7,2021-07-31,659371
91331,2021,31,8,2021-08-31,665627
91331,2021,30,9,2021-09-30,670161
91331,2021,31,10,2021-10-31,671838
91331,2021,30,11,2021-11-30,677882
91331,2021,31,12,2021-12-31,683833
91331,2022,31,1,2022-01-31,688675
91331,2022,28,2,2022-02-28,696712
91331,2022,31,3,2022-03-31,708349
91331,2022,30,4,2022-04-30,722436
91331,2022,31,5,2022-05-31,733961
91331,2022,30,6,2022-06-30,734662
91331,2022,31,7,2022-07-31,731777
91331,2022,31,8,2022-08-31,719260
91331,2022,30,9,2022-09-30,710196
90044,2000,31,1,2000-01-31,151830
90044,2000,29,2,2000-02-29,151242
90044,2000,31,3,2000-03-31,151083
90044,2000,30,4,2000-04-30,151218
90044,2000,31,5,2000-05-31,151884
90044,2000,30,6,2000-06-30,152771
90044,2000,31,7,2000-07-31,153675
90044,2000,31,8,2000-08-31,154584
90044,2000,30,9,2000-09-30,155375
90044,2000,31,10,2000-10-31,155645
90044,2000,30,11,2000-11-30,155904
90044,2000,31,12,2000-12-31,156359
90044,2001,31,1,2001-01-31,156783
90044,2001,28,2,2001-02-28,157154
90044,2001,31,3,2001-03-31,157564
90044,2001,30,4,2001-04-30,158216
90044,2001,31,5,2001-05-31,158944
90044,2001,30,6,2001-06-30,159493
90044,2001,31,7,2001-07-31,160296
90044,2001,31,8,2001-08-31,161446
90044,2001,30,9,2001-09-30,162600
90044,2001,31,10,2001-10-31,163696
90044,2001,30,11,2001-11-30,164454
90044,2001,31,12,2001-12-31,165677
90044,2002,31,1,2002-01-31,166623
90044,2002,28,2,2002-02-28,167826
90044,2002,31,3,2002-03-31,169046
90044,2002,30,4,2002-04-30,170846
90044,2002,31,5,2002-05-31,172613
90044,2002,30,6,2002-06-30,174508
90044,2002,31,7,2002-07-31,176885
90044,2002,31,8,2002-08-31,179388
90044,2002,30,9,2002-09-30,181985
90044,2002,31,10,2002-10-31,184461
90044,2002,30,11,2002-11-30,187048
90044,2002,31,12,2002-12-31,189254
90044,2003,31,1,2003-01-31,190845
90044,2003,28,2,2003-02-28,192334
90044,2003,31,3,2003-03-31,194339
90044,2003,30,4,2003-04-30,196132
90044,2003,31,5,2003-05-31,198664
90044,2003,30,6,2003-06-30,200547
90044,2003,31,7,2003-07-31,203894
90044,2003,31,8,2003-08-31,207702
90044,2003,30,9,2003-09-30,212304
90044,2003,31,10,2003-10-31,215715
90044,2003,30,11,2003-11-30,218846
90044,2003,31,12,2003-12-31,222017
90044,2004,31,1,2004-01-31,225871
90044,2004,29,2,2004-02-29,229950
90044,2004,31,3,2004-03-31,234389
90044,2004,30,4,2004-04-30,240124
90044,2004,31,5,2004-05-31,247337
90044,2004,30,6,2004-06-30,254358
90044,2004,31,7,2004-07-31,261307
90044,2004,31,8,2004-08-31,268868
90044,2004,30,9,2004-09-30,277858
90044,2004,31,10,2004-10-31,286594
90044,2004,30,11,2004-11-30,292264
90044,2004,31,12,2004-12-31,297691
90044,2005,31,1,2005-01-31,302295
90044,2005,28,2,2005-02-28,309666
90044,2005,31,3,2005-03-31,317051
90044,2005,30,4,2005-04-30,325909
90044,2005,31,5,2005-05-31,333585
90044,2005,30,6,2005-06-30,342223
90044,2005,31,7,2005-07-31,351128
90044,2005,31,8,2005-08-31,360758
90044,2005,30,9,2005-09-30,370212
90044,2005,31,10,2005-10-31,380344
90044,2005,30,11,2005-11-30,388645
90044,2005,31,12,2005-12-31,396625
90044,2006,31,1,2006-01-31,404083
90044,2006,28,2,2006-02-28,410137
90044,2006,31,3,2006-03-31,415862
90044,2006,30,4,2006-04-30,420111
90044,2006,31,5,2006-05-31,426819
90044,2006,30,6,2006-06-30,433106
90044,2006,31,7,2006-07-31,438229
90044,2006,31,8,2006-08-31,442900
90044,2006,30,9,2006-09-30,444811
90044,2006,31,10,2006-10-31,447914
90044,2006,30,11,2006-11-30,450471
90044,2006,31,12,2006-12-31,454274
90044,2007,31,1,2007-01-31,456426
90044,2007,28,2,2007-02-28,457913
90044,2007,31,3,2007-03-31,458046
90044,2007,30,4,2007-04-30,459540
90044,2007,31,5,2007-05-31,459568
90044,2007,30,6,2007-06-30,458963
90044,2007,31,7,2007-07-31,456368
90044,2007,31,8,2007-08-31,453497
90044,2007,30,9,2007-09-30,450417
90044,2007,31,10,2007-10-31,446395
90044,2007,30,11,2007-11-30,442695
90044,2007,31,12,2007-12-31,438820
90044,2008,31,1,2008-01-31,436777
90044,2008,29,2,2008-02-29,432505
90044,2008,31,3,2008-03-31,425159
90044,2008,30,4,2008-04-30,413792
90044,2008,31,5,2008-05-31,401264
90044,2008,30,6,2008-06-30,388893
90044,2008,31,7,2008-07-31,375223
90044,2008,31,8,2008-08-31,358817
90044,2008,30,9,2008-09-30,343668
90044,2008,31,10,2008-10-31,326318
90044,2008,30,11,2008-11-30,311892
90044,2008,31,12,2008-12-31,296276
90044,2009,31,1,2009-01-31,286242
90044,2009,28,2,2009-02-28,277373
90044,2009,31,3,2009-03-31,270757
90044,2009,30,4,2009-04-30,264174
90044,2009,31,5,2009-05-31,258988
90044,2009,30,6,2009-06-30,251888
90044,2009,31,7,2009-07-31,244399
90044,2009,31,8,2009-08-31,239305
90044,2009,30,9,2009-09-30,237586
90044,2009,31,10,2009-10-31,237426
90044,2009,30,11,2009-11-30,237088
90044,2009,31,12,2009-12-31,237277
90044,2010,31,1,2010-01-31,235221
90044,2010,28,2,2010-02-28,232319
90044,2010,31,3,2010-03-31,230816
90044,2010,30,4,2010-04-30,232046
90044,2010,31,5,2010-05-31,234363
90044,2010,30,6,2010-06-30,234375
90044,2010,31,7,2010-07-31,234177
90044,2010,31,8,2010-08-31,232748
90044,2010,30,9,2010-09-30,232272
90044,2010,31,10,2010-10-31,231715
90044,2010,30,11,2010-11-30,230870
90044,2010,31,12,2010-12-31,231136
90044,2011,31,1,2011-01-31,231841
90044,2011,28,2,2011-02-28,233649
90044,2011,31,3,2011-03-31,232607
90044,2011,30,4,2011-04-30,230934
90044,2011,31,5,2011-05-31,227378
90044,2011,30,6,2011-06-30,227104
90044,2011,31,7,2011-07-31,227168
90044,2011,31,8,2011-08-31,226758
90044,2011,30,9,2011-09-30,224689
90044,2011,31,10,2011-10-31,222697
90044,2011,30,11,2011-11-30,222953
90044,2011,31,12,2011-12-31,223671
90044,2012,31,1,2012-01-31,224194
90044,2012,29,2,2012-02-29,224195
90044,2012,31,3,2012-03-31,224600
90044,2012,30,4,2012-04-30,225063
90044,2012,31,5,2012-05-31,226233
90044,2012,30,6,2012-06-30,227903
90044,2012,31,7,2012-07-31,230505
90044,2012,31,8,2012-08-31,232020
90044,2012,30,9,2012-09-30,232668
90044,2012,31,10,2012-10-31,234254
90044,2012,30,11,2012-11-30,236749
90044,2012,31,12,2012-12-31,240944
90044,2013,31,1,2013-01-31,243682
90044,2013,28,2,2013-02-28,248735
90044,2013,31,3,2013-03-31,252823
90044,2013,30,4,2013-04-30,258273
90044,2013,31,5,2013-05-31,261311
90044,2013,30,6,2013-06-30,265426
90044,2013,31,7,2013-07-31,269329
90044,2013,31,8,2013-08-31,274781
90044,2013,30,9,2013-09-30,279512
90044,2013,31,10,2013-10-31,282902
90044,2013,30,11,2013-11-30,285452
90044,2013,31,12,2013-12-31,287624
90044,2014,31,1,2014-01-31,291241
90044,2014,28,2,2014-02-28,293647
90044,2014,31,3,2014-03-31,295919
90044,2014,30,4,2014-04-30,295972
90044,2014,31,5,2014-05-31,296870
90044,2014,30,6,2014-06-30,297008
90044,2014,31,7,2014-07-31,298215
90044,2014,31,8,2014-08-31,298969
90044,2014,30,9,2014-09-30,300494
90044,2014,31,10,2014-10-31,302735
90044,2014,30,11,2014-11-30,305111
90044,2014,31,12,2014-12-31,307283
90044,2015,31,1,2015-01-31,309919
90044,2015,28,2,2015-02-28,313012
90044,2015,31,3,2015-03-31,316462
90044,2015,30,4,2015-04-30,318665
90044,2015,31,5,2015-05-31,321328
90044,2015,30,6,2015-06-30,323892
90044,2015,31,7,2015-07-31,324546
90044,2015,31,8,2015-08-31,325708
90044,2015,30,9,2015-09-30,326625
90044,2015,31,10,2015-10-31,330533
90044,2015,30,11,2015-11-30,333771
90044,2015,31,12,2015-12-31,338084
90044,2016,31,1,2016-01-31,341214
90044,2016,29,2,2016-02-29,344443
90044,2016,31,3,2016-03-31,346378
90044,2016,30,4,2016-04-30,349092
90044,2016,31,5,2016-05-31,351758
90044,2016,30,6,2016-06-30,355086
90044,2016,31,7,2016-07-31,356122
90044,2016,31,8,2016-08-31,358037
90044,2016,30,9,2016-09-30,360665
90044,2016,31,10,2016-10-31,366135
90044,2016,30,11,2016-11-30,369786
90044,2016,31,12,2016-12-31,373239
90044,2017,31,1,2017-01-31,377085
90044,2017,28,2,2017-02-28,380884
90044,2017,31,3,2017-03-31,384069
90044,2017,30,4,2017-04-30,385903
90044,2017,31,5,2017-05-31,388912
90044,2017,30,6,2017-06-30,392339
90044,2017,31,7,2017-07-31,394222
90044,2017,31,8,2017-08-31,396150
90044,2017,30,9,2017-09-30,397699
90044,2017,31,10,2017-10-31,401447
90044,2017,30,11,2017-11-30,406206
90044,2017,31,12,2017-12-31,410563
90044,2018,31,1,2018-01-31,415246
90044,2018,28,2,2018-02-28,420547
90044,2018,31,3,2018-03-31,426277
90044,2018,30,4,2018-04-30,430986
90044,2018,31,5,2018-05-31,433461
90044,2018,30,6,2018-06-30,435275
90044,2018,31,7,2018-07-31,435341
90044,2018,31,8,2018-08-31,436162
90044,2018,30,9,2018-09-30,438003
90044,2018,31,10,2018-10-31,441537
90044,2018,30,11,2018-11-30,444013
90044,2018,31,12,2018-12-31,444623
90044,2019,31,1,2019-01-31,445871
90044,2019,28,2,2019-02-28,445822
90044,2019,31,3,2019-03-31,446641
90044,2019,30,4,2019-04-30,447530
90044,2019,31,5,2019-05-31,450353
90044,2019,30,6,2019-06-30,453207
90044,2019,31,7,2019-07-31,453426
90044,2019,31,8,2019-08-31,454704
90044,2019,30,9,2019-09-30,456526
90044,2019,31,10,2019-10-31,460869
90044,2019,30,11,2019-11-30,464448
90044,2019,31,12,2019-12-31,468667
90044,2020,31,1,2020-01-31,473010
90044,2020,29,2,2020-02-29,480100
90044,2020,31,3,2020-03-31,487026
90044,2020,30,4,2020-04-30,493777
90044,2020,31,5,2020-05-31,495178
90044,2020,30,6,2020-06-30,496716
90044,2020,31,7,2020-07-31,501202
90044,2020,31,8,2020-08-31,509123
90044,2020,30,9,2020-09-30,517718
90044,2020,31,10,2020-10-31,525001
90044,2020,30,11,2020-11-30,530298
90044,2020,31,12,2020-12-31,533926
90044,2021,31,1,2021-01-31,537559
90044,2021,28,2,2021-02-28,541955
90044,2021,31,3,2021-03-31,547728
90044,2021,30,4,2021-04-30,552672
90044,2021,31,5,2021-05-31,559933
90044,2021,30,6,2021-06-30,567429
90044,2021,31,7,2021-07-31,580122
90044,2021,31,8,2021-08-31,591277
90044,2021,30,9,2021-09-30,601013
90044,2021,31,10,2021-10-31,604547
90044,2021,30,11,2021-11-30,608151
90044,2021,31,12,2021-12-31,613596
90044,2022,31,1,2022-01-31,620352
90044,2022,28,2,2022-02-28,627858
90044,2022,31,3,2022-03-31,638770
90044,2022,30,4,2022-04-30,650062
90044,2022,31,5,2022-05-31,660046
90044,2022,30,6,2022-06-30,661186
90044,2022,31,7,2022-07-31,662832
90044,2022,31,8,2022-08-31,653174
90044,2022,30,9,2022-09-30,644464
91342,2000,31,1,2000-01-31,193151
91342,2000,29,2,2000-02-29,193355
91342,2000,31,3,2000-03-31,194173
91342,2000,30,4,2000-04-30,195866
91342,2000,31,5,2000-05-31,197950
91342,2000,30,6,2000-06-30,199933
91342,2000,31,7,2000-07-31,201924
91342,2000,31,8,2000-08-31,204240
91342,2000,30,9,2000-09-30,206458
91342,2000,31,10,2000-10-31,208095
91342,2000,30,11,2000-11-30,209465
91342,2000,31,12,2000-12-31,210736
91342,2001,31,1,2001-01-31,211619
91342,2001,28,2,2001-02-28,212555
91342,2001,31,3,2001-03-31,213803
91342,2001,30,4,2001-04-30,215944
91342,2001,31,5,2001-05-31,218061
91342,2001,30,6,2001-06-30,220308
91342,2001,31,7,2001-07-31,222614
91342,2001,31,8,2001-08-31,225228
91342,2001,30,9,2001-09-30,227524
91342,2001,31,10,2001-10-31,230088
91342,2001,30,11,2001-11-30,232224
91342,2001,31,12,2001-12-31,234669
91342,2002,31,1,2002-01-31,236501
91342,2002,28,2,2002-02-28,238577
91342,2002,31,3,2002-03-31,241095
91342,2002,30,4,2002-04-30,244424
91342,2002,31,5,2002-05-31,248151
91342,2002,30,6,2002-06-30,251933
91342,2002,31,7,2002-07-31,256621
91342,2002,31,8,2002-08-31,261526
91342,2002,30,9,2002-09-30,266722
91342,2002,31,10,2002-10-31,271376
91342,2002,30,11,2002-11-30,276292
91342,2002,31,12,2002-12-31,281062
91342,2003,31,1,2003-01-31,285089
91342,2003,28,2,2003-02-28,288682
91342,2003,31,3,2003-03-31,292917
91342,2003,30,4,2003-04-30,296898
91342,2003,31,5,2003-05-31,302008
91342,2003,30,6,2003-06-30,305798
91342,2003,31,7,2003-07-31,311719
91342,2003,31,8,2003-08-31,317703
91342,2003,30,9,2003-09-30,324429
91342,2003,31,10,2003-10-31,329511
91342,2003,30,11,2003-11-30,334457
91342,2003,31,12,2003-12-31,339780
91342,2004,31,1,2004-01-31,346248
91342,2004,29,2,2004-02-29,353286
91342,2004,31,3,2004-03-31,361051
91342,2004,30,4,2004-04-30,370453
91342,2004,31,5,2004-05-31,381534
91342,2004,30,6,2004-06-30,391880
91342,2004,31,7,2004-07-31,401219
91342,2004,31,8,2004-08-31,409965
91342,2004,30,9,2004-09-30,420513
91342,2004,31,10,2004-10-31,431059
91342,2004,30,11,2004-11-30,438635
91342,2004,31,12,2004-12-31,445193
91342,2005,31,1,2005-01-31,450045
91342,2005,28,2,2005-02-28,457973
91342,2005,31,3,2005-03-31,465308
91342,2005,30,4,2005-04-30,473494
91342,2005,31,5,2005-05-31,479671
91342,2005,30,6,2005-06-30,487180
91342,2005,31,7,2005-07-31,495039
91342,2005,31,8,2005-08-31,503772
91342,2005,30,9,2005-09-30,512712
91342,2005,31,10,2005-10-31,523109
91342,2005,30,11,2005-11-30,530930
91342,2005,31,12,2005-12-31,537762
91342,2006,31,1,2006-01-31,543384
91342,2006,28,2,2006-02-28,548440
